precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"PARTIDUL NAȚIONAL LIBERAL-voturi","PARTIDUL SOCIAL DEMOCRAT-voturi","ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","ALIANȚA NAȚIONAL ȚĂRĂNISTĂ-voturi","FORȚA DREPTEI-voturi"
11,CARAŞ-SEVERIN,"CĂMINUL CULTURAL ARMENIȘ",157,ARMENIŞ,51243,1,PROV,PRCNCT,CL,CL_SV,"2024-06-10 08:16:09",1108,1052,0,41,15,815,759,0,41,15,781,34,1159,344,249,175,128,31,198
11,CARAŞ-SEVERIN,"CĂMINUL CULTURAL FENEȘ",158,ARMENIŞ,51243,1,PROV,PRCNCT,CL,CL_SV,"2024-06-10 05:34:48",470,449,0,10,11,323,302,0,10,11,311,12,495,172,166,38,55,16,36
11,CARAŞ-SEVERIN,"CĂMINUL CULTURAL SUB MARGINE",160,ARMENIŞ,51243,1,PROV,PRCNCT,CL,CL_SV,"2024-06-10 03:47:47",147,138,0,7,2,125,116,0,7,2,123,2,150,25,43,26,24,10,20
11,CARAŞ-SEVERIN,"ŞCOALA PRIMARĂ SAT BĂTRÂN",159,ARMENIŞ,51243,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 04:06:37",300,285,1,8,6,237,223,0,8,6,232,5,315,78,107,50,30,15,30
