precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"SFRENŢ GEORGE-AURELIAN-UNIUNEA SALVAȚI ROMÂNIA-voturi","LEONTE IULIAN-PARTIDUL SOCIAL DEMOCRAT-voturi","SCUPRA GEORGE-PARTIDUL NAȚIONAL LIBERAL-voturi","SOLOMON BOGDAN-ALEXANDRU-ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","CREŢU PETRUŢA-PARTIDUL S.O.S. ROMÂNIA-voturi"
14,CONSTANŢA,"CENTRUL CULTURAL ”GABRIEL COTABIȚĂ” POIANA",348,"ORAŞ OVIDIU",60687,1,PROV,PRCNCT,P,P_SV,"2024-06-10 09:37:48",1054,1042,0,11,1,614,602,0,11,1,591,12,1100,486,41,62,366,76,46
14,CONSTANŢA,"CENTRUL CULTURAL OVIDIU",346,"ORAŞ OVIDIU",60687,1,PROV,PRCNCT,P,P_SV,"2024-06-10 13:22:44",1808,1792,1,11,4,943,928,0,11,4,915,28,1900,943,55,240,559,46,15
14,CONSTANŢA,"LICEUL TEHNOLOGIC ”ION PODARU” OVIDIU",341,"ORAŞ OVIDIU",60687,1,PART,PRCNCT,P,P_SV,"2024-06-10 11:23:03",1862,1843,4,12,3,898,883,0,12,3,876,22,2042,1144,65,166,558,48,39
14,CONSTANŢA,"LICEUL TEHNOLOGIC ”ION PODARU” OVIDIU",342,"ORAŞ OVIDIU",60687,1,PROV,PRCNCT,P,P_SV,"2024-06-10 13:57:57",1820,1809,0,8,3,876,865,0,8,3,850,26,1900,1024,39,158,568,58,27
14,CONSTANŢA,"ŞCOALA GIMNAZIALĂ NR. 2 OVIDIU",344,"ORAŞ OVIDIU",60687,1,PROV,PRCNCT,P,P_SV,"2024-06-10 05:47:30",1891,1878,3,10,0,998,988,0,10,0,980,18,2065,1067,48,181,661,48,42
14,CONSTANŢA,"ŞCOALA GIMNAZIALĂ NR. 2 OVIDIU",343,"ORAŞ OVIDIU",60687,1,PART,PRCNCT,P,P_SV,"2024-06-10 08:28:10",1765,1746,0,15,4,943,924,0,15,4,918,25,1900,932,75,155,607,63,18
14,CONSTANŢA,"ŞCOALA GIMNAZIALĂ NR. 2 OVIDIU (SALA DE SPORT)",345,"ORAŞ OVIDIU",60687,1,PROV,PRCNCT,P,P_SV,"2024-06-10 10:03:21",2036,2017,4,15,0,1044,1029,0,15,0,1003,41,2224,1180,124,175,612,56,36
14,CONSTANŢA,"SCOALA GIMNAZIALĂ NR. 3 CULMEA",347,"ORAŞ OVIDIU",60687,1,PART,PRCNCT,P,P_SV,"2024-06-10 05:59:39",1115,1105,0,8,2,641,631,0,8,2,620,21,1213,572,14,54,476,50,26
