precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"PARTIDUL SOCIAL DEMOCRAT-voturi","ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","PARTIDUL NAȚIONAL LIBERAL-voturi","UNIUNEA SALVAȚI ROMÂNIA-voturi","PARTIDUL PRO ROMÂNIA-voturi","PARTIDUL S.O.S. ROMÂNIA-voturi","BLOCUL SUVERANIST ROMÂN-voturi","PARTIDUL UMANIST SOCIAL LIBERAL-voturi","FORȚA DREPTEI-voturi","PARTIDUL MIȘCAREA POPULARĂ-voturi"
25,ILFOV,"BAZA SPORTIVĂ - CAMERA 12 (VESTIAR GAZDE)",277,"ŞTEFĂNEŞTII DE JOS",105419,1,PROV,PRCNCT,CL,CL_SV,"2024-06-10 11:52:58",1637,1601,0,23,13,1201,1165,0,23,13,1073,92,1700,535,255,51,412,19,38,165,24,62,15,32
25,ILFOV,"COMPLEX REZIDENȚIAL COSMOPOLIS - COSMOPOLIS PLAZA",275,"ŞTEFĂNEŞTII DE JOS",105419,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 09:07:42",1146,1087,42,17,0,516,499,0,17,0,510,6,1200,684,43,13,91,231,4,15,1,4,5,103
25,ILFOV,"COMPLEX REZIDENȚIAL COSMOPOLIS, SPAȚIUL NR. 7 (SHOWROOM)",272,"ŞTEFĂNEŞTII DE JOS",105419,1,PROV,PRCNCT,CL,CL_SV,"2024-06-10 13:05:25",1730,1635,71,23,1,748,723,1,23,1,726,22,1800,1052,65,28,108,316,8,39,1,0,7,154
25,ILFOV,"GRĂDINIȚA NR. 1 ȘTEFĂNEȘTII DE JOS",278,"ŞTEFĂNEŞTII DE JOS",105419,1,PROV,PRCNCT,CL,CL_SV,"2024-06-10 15:53:27",857,831,0,20,6,673,647,0,20,6,646,27,906,233,110,16,175,18,28,216,16,57,2,8
25,ILFOV,"ŞCOALA GIMNAZIALĂ NR. 1 ȘTEFĂNEȘTII DE JOS",273,"ŞTEFĂNEŞTII DE JOS",105419,1,PROV,PRCNCT,CL,CL_SV,"2024-06-10 14:03:57",1169,1124,1,33,11,883,838,1,33,11,826,56,1250,368,292,34,298,17,63,88,4,9,2,19
25,ILFOV,"ŞCOALA GIMNAZIALĂ NR. 1 ȘTEFĂNEȘTII DE JOS",276,"ŞTEFĂNEŞTII DE JOS",105419,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 16:14:26",1275,1240,0,21,14,1002,967,0,21,14,908,94,1400,398,254,46,463,17,15,55,8,8,3,39
25,ILFOV,"ȘCOALA GIMNAZIALĂ NR. 1 ȘTEFĂNEȘTII DE JOS",274,"ŞTEFĂNEŞTII DE JOS",105419,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 18:21:29",1274,1240,0,21,13,1005,971,0,21,13,913,92,1400,395,340,58,342,8,61,52,0,17,0,35
