precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","PARTIDUL NAȚIONAL LIBERAL-voturi","PARTIDUL SOCIAL DEMOCRAT-voturi"
35,SUCEAVA,"PRIMĂRIA DOLHEŞTI",280,DOLHEŞTI,148097,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 09:13:16",1385,1342,2,8,33,785,743,1,8,33,783,2,1468,683,75,75,633
35,SUCEAVA,"ŞCOALA GIMNAZIALĂ DOLHEŞTII MICI",281,DOLHEŞTI,148097,1,PROV,PRCNCT,CL,CL_SV,"2024-06-10 03:09:45",973,958,1,14,0,532,517,1,14,0,508,19,1100,573,23,79,406
35,SUCEAVA,"ŞCOALA PRIMARĂ VALEA BOUREI",282,DOLHEŞTI,148097,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 02:45:39",625,616,0,7,2,344,336,0,7,1,321,23,700,356,25,24,272
