precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","PARTIDUL NAȚIONAL LIBERAL-voturi","PARTIDUL SOCIAL DEMOCRAT-voturi","PARTIDUL ECOLOGIST ROMÂN-voturi"
35,SUCEAVA,"CAMINUL CULTURAL BURLA - SALA MARE",247,BURLA,151521,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 10:29:20",1728,1711,0,0,17,928,911,0,0,17,888,40,1900,972,113,590,128,57
