precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"PARTIDUL SOCIAL DEMOCRAT-voturi","ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","PARTIDUL NAȚIONAL LIBERAL-voturi","UNIUNEA SALVAȚI ROMÂNIA-voturi","PARTIDUL UMANIST SOCIAL LIBERAL-voturi"
5,BIHOR,"CĂMINUL CULTURAL",218,"ORAŞ VAŞCĂU",27007,1,PROV,PRCNCT,CL,CL_SV,"2024-06-10 02:14:25",133,99,0,13,21,105,71,0,13,21,102,3,115,10,51,6,20,19,6
5,BIHOR,"CĂMINUL CULTURAL",217,"ORAŞ VAŞCĂU",27007,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 02:51:05",180,168,0,10,2,140,128,0,10,2,130,10,189,49,38,29,27,13,23
5,BIHOR,"CĂMINUL CULTURAL",214,"ORAŞ VAŞCĂU",27007,1,PROV,PRCNCT,CL,CL_SV,"2024-06-10 01:47:34",179,159,1,12,7,139,120,0,12,7,133,6,181,42,49,19,25,30,10
5,BIHOR,"CĂMINUL CULTURAL",216,"ORAŞ VAŞCĂU",27007,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 01:17:05",139,106,3,25,5,109,79,0,25,5,107,2,114,5,14,4,51,17,21
5,BIHOR,"CASA DE CULTURĂ",213,"ORAŞ VAŞCĂU",27007,1,PROV,PRCNCT,CL,CL_SV,"2024-06-10 05:40:55",1427,1235,0,141,51,1030,838,0,141,51,1005,25,1361,331,434,89,209,152,121
5,BIHOR,"ŞCOALA GENERALĂ",215,"ORAŞ VAŞCĂU",27007,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 00:39:49",54,39,0,15,0,41,26,0,15,0,41,0,48,7,8,7,12,7,7
