precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"TÎRTEA ION-GABRIEL-PARTIDUL SOCIAL DEMOCRAT-voturi","TOMOIAGĂ CLAUDIU-ADRIAN-UNIUNEA SALVAȚI ROMÂNIA-voturi","TĂBÎRCĂ MIHAIL-BEBIŢĂ-ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","VLĂDULESCU ION-PARTIDUL NAȚIONAL LIBERAL-voturi"
40,VÂLCEA,"CĂMIN CULTURAL RUDA",179,BUDEŞTI,168791,1,PROV,PRCNCT,P,P_SV,"2024-06-10 03:19:37",469,458,0,11,0,277,266,0,11,0,271,6,510,233,50,2,13,206
40,VÂLCEA,"CASA CĂSĂTORIILOR DIN CADRUL CLĂDIRII BIBLIOTECII COMUNALE",173,BUDEŞTI,168791,1,PART,PRCNCT,P,P_SV,"2024-06-10 06:07:35",1399,1371,5,20,3,798,775,0,20,3,792,6,1510,712,82,23,24,663
40,VÂLCEA,"GRĂDINIȚA CU PROGRAM NORMAL SAT BERCIOIU",176,BUDEŞTI,168791,1,PART,PRCNCT,P,P_SV,"2024-06-10 01:22:12",309,300,1,7,1,195,186,1,7,1,191,4,330,135,20,5,5,161
40,VÂLCEA,"GRĂDINIȚA CU PROGRAM NORMAL SAT LINIA",177,BUDEŞTI,168791,1,PROV,PRCNCT,P,P_SV,"2024-06-10 01:50:17",575,559,2,12,2,280,266,0,12,2,269,11,628,340,36,16,5,212
40,VÂLCEA,"GRĂDINIȚA CU PROGROGRAM NORMAL SAT LINIA",178,BUDEŞTI,168791,1,PROV,PRCNCT,P,P_SV,"2024-06-10 04:09:47",917,907,2,8,0,461,453,0,8,0,452,9,1000,539,42,57,18,335
40,VÂLCEA,"ŞCOALA PRIMARĂ SAT BÂRSEŞTI",175,BUDEŞTI,168791,1,PART,PRCNCT,P,P_SV,"2024-06-10 01:58:03",777,766,1,10,0,491,481,0,10,0,479,12,840,349,113,5,12,349
40,VÂLCEA,"ŞCOALA PRIMARĂ SAT BARZA",174,BUDEŞTI,168791,1,PART,PRCNCT,P,P_SV,"2024-06-10 04:08:28",906,898,0,7,1,550,542,0,7,1,540,10,990,440,135,11,15,379
