precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"UNIUNEA SALVAȚI ROMÂNIA-voturi","PARTIDUL SOCIAL DEMOCRAT-voturi","FORȚA DREPTEI-voturi","PARTIDUL SOCIALIST ROMÂN-voturi","PARTIDUL NAȚIONAL LIBERAL-voturi","GALBEN NICOLAE-DAN-voturi"
11,CARAŞ-SEVERIN,"ŞCOALA GIMNAZIALĂ TÂRNOVA",335,TÂRNOVA,54350,2,PART,PRCNCT,CL,CL_SV,"2024-06-11 16:08:29",1533,1379,3,113,38,1028,877,0,113,38,998,30,1519,491,51,287,232,8,397,23
