precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"TOCILEANU EUGEN-PARTIDUL NAȚIONAL LIBERAL-voturi"
23,IALOMIŢA,"SCOALA PRIMARA SARATENI",200,SĂRĂŢENI,180019,3,PART,PRCNCT,P,P_SV,"2024-06-13 15:00:00",927,873,2,39,13,505,452,1,39,13,451,54,965,460,451
