precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"PARTIDUL SOCIAL DEMOCRAT-voturi","PARTIDUL NAȚIONAL LIBERAL-voturi","ALIANȚA DREAPTA UNITĂ USR - PMP - FORȚA DREPTEI-voturi","RADU ION-voturi"
10,BUZĂU,"CĂMINUL CULTURAL TRESTIA",230,COZIENI,46554,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 02:01:34",300,282,0,16,2,200,182,0,16,2,188,12,310,110,76,71,5,36
10,BUZĂU,"ŞCOALA COZIENI",227,COZIENI,46554,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 02:15:35",486,455,0,23,8,346,315,0,23,8,320,26,510,164,122,106,46,46
10,BUZĂU,"ŞCOALA PIETRARU",229,COZIENI,46554,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 02:32:18",151,133,0,16,2,94,76,0,16,2,92,2,152,58,36,31,15,10
10,BUZĂU,"ŞCOALA PRIMARĂ SAT BĂLĂNEȘTI",228,COZIENI,46554,2,PART,PRCNCT,CL,CL_SV,"2024-06-10 11:02:36",544,508,0,33,3,360,324,0,33,3,339,21,560,200,156,111,44,28
