precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","PARTIDUL NAȚIONAL LIBERAL-voturi","PARTIDUL SOCIAL DEMOCRAT-voturi"
36,TELEORMAN,"CĂMINUL CULTURAL GURUIENI",200,MĂGURA,153240,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 07:20:00",719,691,1,9,18,485,458,0,9,18,470,15,755,270,84,36,350
36,TELEORMAN,"CĂMINUL CULTURAL MĂGURA",199,MĂGURA,153240,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 11:43:09",1405,1332,0,21,52,920,847,0,21,52,906,14,1460,540,161,83,662
