precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","PARTIDUL NAȚIONAL LIBERAL-voturi","UNIUNEA SALVAȚI ROMÂNIA-voturi","PARTIDUL SOCIAL DEMOCRAT-voturi"
19,GIURGIU,"GRĂDINIŢA ” IRIS” OGREZENI",182,OGREZENI,104485,2,PART,PRCNCT,CL,CL_SV,"2024-06-12 09:17:31",808,770,0,24,14,564,526,0,24,14,556,8,860,296,16,359,37,144
19,GIURGIU,"ŞCOALA GIMNAZIALA ” AUREL SOLACOLU” OGREZENI",181,OGREZENI,104485,3,PART,PRCNCT,CL,CL_SV,"2024-06-11 21:01:27",1238,1207,0,7,24,847,816,0,7,24,823,24,1351,504,59,331,58,375
19,GIURGIU,"ŞCOALA GIMNAZIALA ” SFANTUL NECTARIE” OGREZENI",180,OGREZENI,104485,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 03:38:06",980,939,0,22,19,685,644,0,22,19,669,16,1053,368,35,365,39,230
19,GIURGIU,"ŞCOALA PRIMARA NR.1 HOBAIA",183,OGREZENI,104485,3,PART,PRCNCT,CL,CL_SV,"2024-06-12 09:47:40",727,706,0,13,8,504,483,0,13,8,489,15,785,281,25,234,72,158
