precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"PARTIDUL SOCIAL DEMOCRAT-voturi","ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","PARTIDUL NAȚIONAL LIBERAL-voturi","PARTIDUL S.O.S. ROMÂNIA-voturi","ALIANȚA DREAPTA UNITĂ USR - PMP - FORȚA DREPTEI-voturi"
27,MEHEDINŢI,"PRIMĂRIA BUTOIEŞTI",133,BUTOIEŞTI,111006,2,PART,PRCNCT,CL,CL_SV,"2024-06-10 11:16:55",650,557,0,73,20,436,343,0,73,20,423,9,605,173,217,47,145,12,2
27,MEHEDINŢI,"ŞCOALA GENERALĂ I-IV ARGINEŞTI",134,BUTOIEŞTI,111006,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 04:13:25",514,454,0,50,10,343,283,0,50,10,330,13,510,167,101,28,185,11,5
27,MEHEDINŢI,"ŞCOALA GENERALĂ I-IV BUICEŞTI",135,BUTOIEŞTI,111006,2,PART,PRCNCT,CL,CL_SV,"2024-06-10 08:29:37",439,397,0,31,11,283,241,0,31,11,260,6,431,165,124,14,113,6,3
27,MEHEDINŢI,"ŞCOALA GENERALĂ I-IV GURA MOTRULUI",136,BUTOIEŞTI,111006,2,PART,PRCNCT,CL,CL_SV,"2024-06-10 05:45:26",284,228,0,50,6,204,148,0,50,6,195,9,248,44,69,16,94,13,3
27,MEHEDINŢI,"ȘCOALA GENERALA I-IV JUGASTRU",137,BUTOIEŞTI,111006,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 02:21:14",302,278,0,20,4,192,168,0,20,4,184,8,309,117,83,14,79,7,1
27,MEHEDINŢI,"ŞCOALA GENERALĂ I-IV PLUTA",138,BUTOIEŞTI,111006,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 02:11:26",376,292,0,67,17,284,200,0,67,17,272,12,340,56,174,17,55,19,7
27,MEHEDINŢI,"ŞCOALA GENERALĂ I-IV ŢÎNŢARU",139,BUTOIEŞTI,111006,2,PART,PRCNCT,CL,CL_SV,"2024-06-10 06:59:51",328,301,0,18,9,214,187,0,18,9,204,10,360,146,107,4,92,1,0
