county_nce,county_name,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,g1.1,g1.2,g1.3,g4,"PARTIDUL NAȚIONAL LIBERAL-voturi","PARTIDUL NAȚIONAL LIBERAL-mandate-faza-1","PARTIDUL NAȚIONAL LIBERAL-mandate-faza-2","UNIUNEA SALVAȚI ROMÂNIA-voturi","UNIUNEA SALVAȚI ROMÂNIA-mandate-faza-1","UNIUNEA SALVAȚI ROMÂNIA-mandate-faza-2","PARTIDUL SOCIAL DEMOCRAT-voturi","PARTIDUL SOCIAL DEMOCRAT-mandate-faza-1","PARTIDUL SOCIAL DEMOCRAT-mandate-faza-2","ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","ALIANȚA PENTRU UNIREA ROMÂNILOR-mandate-faza-1","ALIANȚA PENTRU UNIREA ROMÂNILOR-mandate-faza-2","PARTIDUL S.O.S. ROMÂNIA-voturi","PARTIDUL S.O.S. ROMÂNIA-mandate-faza-1","PARTIDUL S.O.S. ROMÂNIA-mandate-faza-2","PARTIDUL UMANIST SOCIAL LIBERAL-voturi","PARTIDUL UMANIST SOCIAL LIBERAL-mandate-faza-1","PARTIDUL UMANIST SOCIAL LIBERAL-mandate-faza-2","RĂCIANU DANIEL-voturi","RĂCIANU DANIEL-mandate-faza-1","RĂCIANU DANIEL-mandate-faza-2","PARTIDUL NAȚIONAL ȚĂRĂNESC MANIU-MIHALACHE-voturi","PARTIDUL NAȚIONAL ȚĂRĂNESC MANIU-MIHALACHE-mandate-faza-1","PARTIDUL NAȚIONAL ȚĂRĂNESC MANIU-MIHALACHE-mandate-faza-2","FORȚA DREPTEI-voturi","FORȚA DREPTEI-mandate-faza-1","FORȚA DREPTEI-mandate-faza-2","PARTIDUL ROMÂNIA MARE-voturi","PARTIDUL ROMÂNIA MARE-mandate-faza-1","PARTIDUL ROMÂNIA MARE-mandate-faza-2","PARTIDUL PRO ROMÂNIA-voturi","PARTIDUL PRO ROMÂNIA-mandate-faza-1","PARTIDUL PRO ROMÂNIA-mandate-faza-2","GAFIŢA-CIUDIN VASILE-voturi","GAFIŢA-CIUDIN VASILE-mandate-faza-1","GAFIŢA-CIUDIN VASILE-mandate-faza-2","ALIANȚA DREAPTA UNITĂ USR - PMP - FORȚA DREPTEI-voturi","ALIANȚA DREAPTA UNITĂ USR - PMP - FORȚA DREPTEI-mandate-faza-1","ALIANȚA DREAPTA UNITĂ USR - PMP - FORȚA DREPTEI-mandate-faza-2","PARTIDUL REÎNNOIM PROIECTUL EUROPEAN AL ROMÂNIEI-voturi","PARTIDUL REÎNNOIM PROIECTUL EUROPEAN AL ROMÂNIEI-mandate-faza-1","PARTIDUL REÎNNOIM PROIECTUL EUROPEAN AL ROMÂNIEI-mandate-faza-2","TRADIȚIE, ONOARE, DISCIPLINĂ, EXCELENȚĂ-voturi","TRADIȚIE, ONOARE, DISCIPLINĂ, EXCELENȚĂ-mandate-faza-1","TRADIȚIE, ONOARE, DISCIPLINĂ, EXCELENȚĂ-mandate-faza-2","OBREJA GHEORGHE-voturi","OBREJA GHEORGHE-mandate-faza-1","OBREJA GHEORGHE-mandate-faza-2","DRĂGĂNESCU DUMITRU-voturi","DRĂGĂNESCU DUMITRU-mandate-faza-1","DRĂGĂNESCU DUMITRU-mandate-faza-2","PARTIDUL MIȘCAREA POPULARĂ-voturi","PARTIDUL MIȘCAREA POPULARĂ-mandate-faza-1","PARTIDUL MIȘCAREA POPULARĂ-mandate-faza-2","ROMÂNIA SOCIALISTĂ-voturi","ROMÂNIA SOCIALISTĂ-mandate-faza-1","ROMÂNIA SOCIALISTĂ-mandate-faza-2","DĂMOC ŞTEFAN-voturi","DĂMOC ŞTEFAN-mandate-faza-1","DĂMOC ŞTEFAN-mandate-faza-2","PARTIDUL PROGRESIST-voturi","PARTIDUL PROGRESIST-mandate-faza-1","PARTIDUL PROGRESIST-mandate-faza-2","PETRESCU DRAGOMIR-voturi","PETRESCU DRAGOMIR-mandate-faza-1","PETRESCU DRAGOMIR-mandate-faza-2","ILADE VASILE-voturi","ILADE VASILE-mandate-faza-1","ILADE VASILE-mandate-faza-2","PARTIDUL ROMÂNIA NOASTRĂ-voturi","PARTIDUL ROMÂNIA NOASTRĂ-mandate-faza-1","PARTIDUL ROMÂNIA NOASTRĂ-mandate-faza-2","UNGUREANU MIHAI-voturi","UNGUREANU MIHAI-mandate-faza-1","UNGUREANU MIHAI-mandate-faza-2","LEHĂDUŞ ALIN-ŞTEFAN-voturi","LEHĂDUŞ ALIN-ŞTEFAN-mandate-faza-1","LEHĂDUŞ ALIN-ŞTEFAN-mandate-faza-2","LUCA-MOISE FLORENTINA-voturi","LUCA-MOISE FLORENTINA-mandate-faza-1","LUCA-MOISE FLORENTINA-mandate-faza-2","ACATRINEI DIANA-NICOLETA-voturi","ACATRINEI DIANA-NICOLETA-mandate-faza-1","ACATRINEI DIANA-NICOLETA-mandate-faza-2","UNIUNEA ARMENILOR DIN ROMÂNIA-voturi","UNIUNEA ARMENILOR DIN ROMÂNIA-mandate-faza-1","UNIUNEA ARMENILOR DIN ROMÂNIA-mandate-faza-2","ŢUŢU SORIN-voturi","ŢUŢU SORIN-mandate-faza-1","ŢUŢU SORIN-mandate-faza-2","ANDONESCU ANTOANETA-voturi","ANDONESCU ANTOANETA-mandate-faza-1","ANDONESCU ANTOANETA-mandate-faza-2","BĂDÎNGĂ CRISTINEL AUREL-voturi","BĂDÎNGĂ CRISTINEL AUREL-mandate-faza-1","BĂDÎNGĂ CRISTINEL AUREL-mandate-faza-2","VRÎNCEANU MARIA-voturi","VRÎNCEANU MARIA-mandate-faza-1","VRÎNCEANU MARIA-mandate-faza-2","PINTILIE CORNELIU-voturi","PINTILIE CORNELIU-mandate-faza-1","PINTILIE CORNELIU-mandate-faza-2","MAFTIŢA VIORICA-voturi","MAFTIŢA VIORICA-mandate-faza-1","MAFTIŢA VIORICA-mandate-faza-2","CEOMEICĂ IOAN-voturi","CEOMEICĂ IOAN-mandate-faza-1","CEOMEICĂ IOAN-mandate-faza-2","BRAIŞ VASILE-voturi","BRAIŞ VASILE-mandate-faza-1","BRAIŞ VASILE-mandate-faza-2","MONU MIHAELA-voturi","MONU MIHAELA-mandate-faza-1","MONU MIHAELA-mandate-faza-2","ANGHEL VASILE-voturi","ANGHEL VASILE-mandate-faza-1","ANGHEL VASILE-mandate-faza-2","DEDIU BRÎNDUŞA-PAULA-voturi","DEDIU BRÎNDUŞA-PAULA-mandate-faza-1","DEDIU BRÎNDUŞA-PAULA-mandate-faza-2"
29,NEAMŢ,DOBRENI,122285,1,FINAL,UAT,CL,CL_CE,"2024-06-10 11:06:09",1559,1496,5,40,18,945,886,1,40,18,922,23,1600,655,46,64,73,78,175,2,0,244,3,0,353,4,1,93,1,0,24,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,NEAMŢ,DOCHIA,125098,1,FINAL,UAT,CL,CL_CE,"2024-06-10 14:28:44",1992,1971,2,18,1,1094,1074,1,18,1,1016,78,2256,1162,50,71,81,92,151,1,0,69,0,1,442,4,1,96,1,0,0,0,0,258,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,NEAMŢ,DOLJEŞTI,122347,2,FINAL,UAT,CL,CL_CE,"2024-06-13 11:44:51",6009,5934,0,27,48,2301,2236,0,17,48,2211,90,6500,4199,110,154,176,147,1091,7,1,193,1,0,789,5,0,138,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,NEAMŢ,DRĂGĂNEŞTI,125132,1,FINAL,UAT,CL,CL_CE,"2024-06-10 11:30:25",1258,1223,2,27,6,752,719,0,27,6,688,48,1359,623,34,48,55,76,431,5,1,0,0,0,164,2,0,93,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,NEAMŢ,DRAGOMIREŞTI,122392,2,FINAL,UAT,CL,CL_CE,"2024-06-13 12:18:39",1716,1626,0,63,27,1001,911,0,63,27,940,61,1933,932,47,65,75,77,662,8,1,24,0,0,110,1,0,84,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,NEAMŢ,DULCEŞTI,122463,1,FINAL,UAT,CL,CL_CE,"2024-06-10 08:59:33",1966,1828,0,41,97,1380,1243,0,41,96,1339,41,2302,922,66,93,107,115,610,5,0,368,3,0,293,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,NEAMŢ,"DUMBRAVA ROŞIE",120771,1,FINAL,UAT,CL,CL_CE,"2024-06-10 10:38:08",7336,7308,17,11,0,3307,3296,0,11,0,3158,148,8100,4794,157,221,252,204,1559,7,1,246,1,0,655,3,0,420,2,0,180,0,1,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,NEAMŢ,FARCAŞA,122551,1,FINAL,UAT,CL,CL_CE,"2024-06-10 06:46:44",2488,2479,1,7,1,1255,1247,0,7,1,1198,57,2700,1445,59,83,95,105,118,1,0,0,0,0,749,7,0,184,1,1,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,NEAMŢ,FĂUREI,122613,2,FINAL,UAT,CL,CL_CE,"2024-06-13 12:33:57",1678,1658,1,15,4,968,948,1,15,4,925,43,1900,932,46,64,74,84,495,5,1,104,1,0,326,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,NEAMŢ,GÂDINŢI,125150,1,FINAL,UAT,CL,CL_CE,"2024-06-10 11:05:13",2043,2029,0,4,10,1011,997,0,4,10,975,34,2300,1291,48,68,78,88,421,4,1,0,0,0,444,5,0,110,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,NEAMŢ,GÂRCINA,122828,1,FINAL,UAT,CL,CL_CE,"2024-06-10 10:39:57",3989,3909,4,46,30,2105,2026,3,46,30,2023,82,4400,2295,101,141,161,146,631,4,0,0,0,0,1030,7,0,115,0,1,123,0,1,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,NEAMŢ,GHERĂEŞTI,122668,1,FINAL,UAT,CL,CL_CE,"2024-06-10 11:29:54",5445,5398,3,13,31,2403,2357,2,13,31,2334,69,6100,3697,116,163,186,155,964,6,0,615,3,1,516,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,239,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,NEAMŢ,GHINDĂOANI,125114,1,FINAL,UAT,CL,CL_CE,"2024-06-11 19:27:09",1512,1491,1,4,16,844,823,1,4,16,815,29,1600,756,40,57,65,72,155,2,0,42,0,0,550,7,1,52,0,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,NEAMŢ,GIROV,122702,1,FINAL,UAT,CL,CL_CE,"2024-06-10 11:37:33",4314,4258,1,45,10,2292,2236,1,45,10,2190,94,4873,2589,109,153,175,146,687,4,1,0,0,0,785,5,0,234,1,1,231,1,0,109,0,1,0,0,0,0,0,0,0,0,0,0,0,0,144,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,NEAMŢ,GRINŢIEŞ,122864,2,FINAL,UAT,CL,CL_CE,"2024-06-13 11:56:00",1937,1880,0,10,47,1063,1006,0,10,47,1009,54,2100,1037,50,70,80,91,709,7,1,0,0,0,217,2,0,83,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,NEAMŢ,GRUMĂZEŞTI,122908,1,FINAL,UAT,CL,CL_CE,"2024-06-10 08:26:24",4183,4139,1,16,27,2304,2260,1,16,27,2199,105,4600,2296,109,153,175,159,211,1,0,0,0,0,1310,8,0,549,3,1,0,0,0,25,0,0,0,0,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,NEAMŢ,HANGU,122953,1,FINAL,UAT,CL,CL_CE,"2024-06-10 11:04:36",3001,2919,4,36,42,1452,1374,0,36,42,1372,78,3379,1929,68,96,109,105,459,4,0,0,0,0,585,5,1,143,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,NEAMŢ,HORIA,120922,1,FINAL,UAT,CL,CL_CE,"2024-06-10 12:38:11",5986,5934,5,16,31,2663,2615,1,16,31,2555,107,6600,3938,127,178,204,160,765,4,1,337,2,0,632,3,1,672,4,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,NEAMŢ,ICUŞEŞTI,123013,1,FINAL,UAT,CL,CL_CE,"2024-06-10 12:45:07",3688,3663,1,20,4,1758,1734,0,20,4,1642,113,4100,2342,82,114,131,118,970,8,0,34,0,0,408,3,1,168,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,NEAMŢ,"ION CREANGĂ",123102,1,FINAL,UAT,CL,CL_CE,"2024-06-10 10:27:55",4653,4559,1,32,61,2697,2603,1,32,61,2594,103,5100,2403,129,181,207,166,1104,6,1,0,0,0,1224,7,0,165,0,1,0,0,0,31,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,NEAMŢ,MĂRGINENI,123175,2,FINAL,UAT,CL,CL_CE,"2024-06-13 12:34:32",2925,2822,1,45,57,1625,1523,0,45,57,1533,92,3167,1542,76,107,122,117,795,6,1,0,0,0,738,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,NEAMŢ,MOLDOVENI,123228,2,FINAL,UAT,CL,CL_CE,"2024-06-13 12:42:42",1627,1566,0,2,59,1035,974,0,2,59,946,61,1790,755,47,66,75,82,434,5,0,0,0,0,152,1,1,114,1,0,41,0,0,0,0,0,0,0,0,0,0,0,205,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,NEAMŢ,"MUNICIPIUL PIATRA-NEAMŢ",120726,1,FINAL,UAT,CL,CL_CE,"2024-06-11 17:23:20",91127,90427,127,536,37,36855,36279,6,533,37,35239,1607,99602,62753,1761,2466,2819,1336,8558,6,1,0,0,0,10933,8,0,3888,2,1,1832,1,0,2483,1,1,0,0,0,0,0,0,0,0,0,0,0,0,417,0,0,0,0,0,3050,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,377,0,0,0,0,0,241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1038,0,0,1285,0,0,1137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,NEAMŢ,"MUNICIPIUL ROMAN",120860,1,FINAL,UAT,CL,CL_CE,"2024-06-10 18:54:33",54925,54476,57,288,104,22803,22409,4,286,104,20888,967,59816,37608,1044,1462,1671,956,7039,7,1,2201,2,0,7933,8,0,1791,1,1,1116,1,0,370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,NEAMŢ,NEGREŞTI,125169,1,FINAL,UAT,CL,CL_CE,"2024-06-10 11:39:14",1452,1391,1,25,35,823,763,0,25,35,785,38,1600,777,39,54,62,68,164,2,1,160,2,0,287,4,0,145,2,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,NEAMŢ,ONICENI,123255,2,FINAL,UAT,CL,CL_CE,"2024-06-13 11:29:58",2564,2543,2,19,0,1611,1592,0,19,0,1511,99,2881,1251,75,105,120,112,225,2,0,0,0,0,1157,10,0,83,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,NEAMŢ,"ORAŞ BICAZ",120968,1,FINAL,UAT,CL,CL_CE,"2024-06-10 13:03:01",6690,6585,3,88,14,3048,2946,0,88,14,2920,128,7385,4337,146,204,233,188,1034,5,1,179,0,1,989,5,0,288,1,1,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,330,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,NEAMŢ,"ORAŞ ROZNOV",124117,1,FINAL,UAT,CL,CL_CE,"2024-06-10 13:10:16",8192,8129,0,43,20,3868,3805,0,43,20,3647,221,8800,4932,182,255,291,214,466,2,0,279,1,0,1763,8,0,341,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,571,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,227,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,NEAMŢ,"ORAŞ TÂRGU-NEAMŢ",121055,1,FINAL,UAT,CL,CL_CE,"2024-06-10 17:52:10",19260,19137,21,82,20,8359,8255,2,82,20,8111,228,21064,12703,405,567,648,404,2198,5,0,669,1,1,3312,8,0,696,1,1,408,1,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,406,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,NEAMŢ,PÂNCEŞTI,125141,1,FINAL,UAT,CL,CL_CE,"2024-06-10 09:43:54",1150,1111,0,12,27,682,643,0,12,27,645,37,1200,518,32,45,51,71,94,1,0,132,1,1,419,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,NEAMŢ,PÂNGĂRAŢI,123601,1,FINAL,UAT,CL,CL_CE,"2024-06-10 14:20:53",4473,4388,7,28,50,2496,2417,1,28,50,2380,80,4900,2440,119,166,190,148,836,5,1,0,0,0,1005,6,1,155,1,0,118,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
