precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"STAICU IULIAN-PARTIDUL NAȚIONAL LIBERAL-voturi","DINU VALERE-PARTIDUL SOCIAL DEMOCRAT-voturi","PARASCHIV IULIANA-COSTINA-ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","EFRIM ELENA-IULIANA-ALIANȚA DREAPTA UNITĂ USR - PMP - FORȚA DREPTEI-voturi"
23,IALOMIŢA,"ŞCOALA GIMNAZIALĂ GIURGENI",153,GIURGENI,93646,1,PROV,PRCNCT,P,P_SV,"2024-06-10 04:13:51",1088,1019,0,5,64,737,668,0,5,64,723,14,1189,452,152,497,25,49
