precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","PARTIDUL SOCIAL DEMOCRAT-voturi","PARTIDUL NAȚIONAL LIBERAL-voturi","PARTIDUL MIȘCAREA POPULARĂ-voturi","PARTIDUL VERDE-voturi"
9,BRĂILA,"CĂMIN CULTURAL",164,"BERTEŞTII DE JOS",42842,1,PROV,PRCNCT,CL,CL_SV,"2024-06-10 02:20:13",248,241,0,7,0,170,163,0,7,0,158,12,300,130,10,38,107,2,1
9,BRĂILA,"CĂMINUL CULTURAL BERTEȘTII DE JOS",162,"BERTEŞTII DE JOS",42842,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 03:22:58",671,669,0,2,0,392,390,0,2,0,363,29,696,304,13,144,177,26,3
9,BRĂILA,"CĂMINUL CULTURAL BERTEȘTII DE SUS",163,"BERTEŞTII DE JOS",42842,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 02:19:26",256,251,0,5,0,154,149,0,5,0,143,11,300,146,4,32,99,5,3
9,BRĂILA,"CĂMINUL CULTURAL SPIRU HARET",165,"BERTEŞTII DE JOS",42842,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 09:44:58",1189,1187,0,2,0,579,577,0,2,0,537,42,1276,697,80,170,272,9,6
