precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"UNIUNEA SALVAȚI ROMÂNIA-voturi","ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","PARTIDUL SOCIAL DEMOCRAT-voturi","PARTIDUL NAȚIONAL LIBERAL-voturi","PARTIDUL MIȘCAREA POPULARĂ-voturi"
24,IAŞI,"IMOBIL PROPRIETATE PRIVATA VRABIE CALIPSA",783,VOINEŞTI,100219,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 00:20:59",112,109,0,3,0,51,48,0,3,0,41,10,207,156,1,2,18,19,1
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”IOANID ROMANESCU” VOINEŞTI",778,VOINEŞTI,100219,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 02:27:07",1014,1010,0,4,0,441,437,0,4,0,403,38,1100,659,15,48,169,170,1
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”IOANID ROMANESCU” VOINEŞTI",776,VOINEŞTI,100219,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 02:26:28",1176,1173,0,1,2,533,530,0,1,2,499,34,1300,767,13,82,213,182,9
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”IOANID ROMANESCU” VOINEŞTI",777,VOINEŞTI,100219,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 01:52:58",789,786,0,3,0,369,366,0,3,0,349,20,900,531,12,48,134,150,5
24,IAŞI,"ŞCOALA GIMNAZIALĂ SLOBOZIA DEAL",782,VOINEŞTI,100219,1,PROV,PRCNCT,CL,CL_SV,"2024-06-10 03:41:53",866,863,0,3,0,324,321,0,3,0,287,37,900,576,3,15,133,132,4
24,IAŞI,"ŞCOALA GIMNAZIALĂ SLOBOZIA DEAL",781,VOINEŞTI,100219,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 03:21:32",912,908,0,4,0,366,362,0,4,0,328,38,1000,634,2,24,134,164,4
24,IAŞI,"ŞCOALA PRIMARĂ LUNGANI",779,VOINEŞTI,100219,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 02:17:54",500,493,0,6,1,295,288,0,6,1,280,15,500,205,5,17,192,61,5
24,IAŞI,"ŞCOALA PRIMARĂ SCHITU-STAVNIC",780,VOINEŞTI,100219,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 02:52:28",472,471,0,1,0,270,269,0,1,0,256,14,500,230,2,19,145,74,16
