precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"SMĂRĂNDACHE CONSTANTIN-ALIN-PARTIDUL SOCIAL DEMOCRAT-voturi","BURTESCU MARIN-ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","CIOI MARIN-PARTIDUL NAȚIONAL LIBERAL-voturi"
17,DOLJ,"CĂMINUL CULTURAL ÎNTORSURA",385,ÎNTORSURA,74923,1,PART,PRCNCT,P,P_SV,"2024-06-10 06:29:07",1196,1148,2,17,29,789,741,2,17,29,771,18,1282,493,352,11,408
