precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"DRAGOŞ NELU-RADU-PARTIDUL SOCIAL DEMOCRAT-voturi","TĂTĂRAN GHEORGHE-PARTIDUL NAȚIONAL LIBERAL-voturi"
26,MARAMUREŞ,"CĂMINUL CULTURAL",320,GÂRDANI,179855,1,PROV,PRCNCT,P,P_SV,"2024-06-10 05:06:16",1158,1079,0,33,46,772,693,0,33,46,746,26,1200,428,579,167
