precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"PARTIDUL SOCIAL DEMOCRAT-voturi","ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","PARTIDUL NAȚIONAL LIBERAL-voturi"
41,VRANCEA,"AȘEZĂMÂNT CULTURAL",344,VINTILEASCA,178475,2,PART,PRCNCT,CL,CL_SV,"2024-06-10 19:26:15",612,576,0,21,15,383,347,0,21,15,359,24,650,267,267,38,54
41,VRANCEA,"GRADINITA „VOINICELUL” NECULELE",347,VINTILEASCA,178475,2,PART,PRCNCT,CL,CL_SV,"2024-06-10 19:39:41",374,353,0,14,7,226,205,0,14,7,212,14,399,173,159,32,21
41,VRANCEA,"SCOALA GIMNAZIALA „ PICTOR MIHAIL BALASESCU” BAHNELE",345,VINTILEASCA,178475,2,PART,PRCNCT,CL,CL_SV,"2024-06-10 19:32:58",471,454,0,12,5,279,262,0,12,5,265,14,504,225,189,24,52
41,VRANCEA,"SCOALA ION CREANGA DUPA MAGURA",346,VINTILEASCA,178475,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 00:28:16",71,64,0,7,0,40,33,0,7,0,36,4,70,30,16,7,13
41,VRANCEA,"STAȚIE DE AȘTEPTARE MICROBUZ",348,VINTILEASCA,178475,2,PART,PRCNCT,CL,CL_SV,"2024-06-10 19:54:39",64,53,0,9,2,41,30,0,9,2,37,4,60,19,24,4,9
