precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"DĂNCIULESCU GABRIEL-PARTIDUL SOCIAL DEMOCRAT-voturi","COVEI ANTON-IONUŢ-ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","CERCELARU NASTASIA-DANIELA-PARTIDUL NAȚIONAL LIBERAL-voturi","DUDAŞI MIHAI-SEBASTIAN-UNIUNEA SALVAȚI ROMÂNIA-voturi"
17,DOLJ,"SCOALA GIMNAZIALA TĂLPAȘ",501,TĂLPAŞ,74956,1,PART,PRCNCT,P,P_SV,"2024-06-10 15:59:15",980,951,1,28,0,612,584,0,28,0,598,14,1039,427,397,107,72,22
