precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"FLUTUR GHEORGHE-ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","TOMĂSCU GHEORGHE-PARTIDUL SOCIAL DEMOCRAT-voturi","IACOBAN GHEORGHE-PARTIDUL NAȚIONAL LIBERAL-voturi","NEGRUŞER EUDOCHIA-PARTIDUL LEGE EDUCAȚIE UNITATE-voturi","MÂRZA IOAN-PARTIDUL MIȘCAREA POPULARĂ-voturi"
35,SUCEAVA,"CĂMIN CULTURAL CAJVANA",137,"ORAŞ CAJVANA",147633,1,PART,PRCNCT,P,P_SV,"2024-06-10 04:03:37",1906,1899,1,2,4,808,802,0,2,4,781,27,2000,1192,61,303,123,47,247
35,SUCEAVA,"GRADINITA CU PROGRAM NORMAL CAJVANA",140,"ORAŞ CAJVANA",147633,1,PART,PRCNCT,P,P_SV,"2024-06-10 04:54:36",1538,1534,0,0,4,630,626,0,0,4,608,22,1955,1325,53,212,47,23,273
35,SUCEAVA,"LICEUL TEHNOLOGIC CAJVANA",138,"ORAŞ CAJVANA",147633,1,PART,PRCNCT,P,P_SV,"2024-06-10 06:03:42",1972,1962,0,2,8,835,825,0,2,8,810,25,2000,1165,76,315,126,36,257
35,SUCEAVA,"LICEUL TEHNOLOGIC CAJVANA",139,"ORAŞ CAJVANA",147633,1,PART,PRCNCT,P,P_SV,"2024-06-10 05:15:09",1827,1821,0,0,6,724,718,0,0,6,692,32,2000,1276,59,237,103,56,237
