precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"PARTIDUL NAȚIONAL LIBERAL-voturi","PARTIDUL SOCIAL DEMOCRAT-voturi","ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","PARTIDUL S.O.S. ROMÂNIA-voturi","ALIANȚA DREAPTA UNITĂ USR - PMP - FORȚA DREPTEI-voturi"
16,DÂMBOVIŢA,"GĂDINIȚA CU PROGRAM NORMAL BĂLENI",138,BĂLENI,66198,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 05:05:05",1393,1393,0,0,0,767,767,0,0,0,745,22,1540,773,439,225,26,42,13
16,DÂMBOVIŢA,"GRĂDINIȚA CU PROGRAM NORMAL BĂLENI",139,BĂLENI,66198,2,PART,PRCNCT,CL,CL_SV,"2024-06-10 07:36:51",1490,1488,0,2,0,894,892,0,2,0,850,44,1640,746,308,461,41,31,9
16,DÂMBOVIŢA,"LICEUL TEHNOLOGIC UDREA BĂLEANU",137,BĂLENI,66198,2,PART,PRCNCT,CL,CL_SV,"2024-06-10 08:16:57",902,895,1,6,0,482,476,0,6,0,453,29,990,508,283,123,20,20,7
16,DÂMBOVIŢA,"LICEUL TEHNOLOGIC UDREA BĂLEANU",136,BĂLENI,66198,2,PART,PRCNCT,CL,CL_SV,"2024-06-10 10:42:38",1485,1479,1,5,0,823,818,0,5,0,783,40,1630,807,269,391,33,36,54
16,DÂMBOVIŢA,"ŞCOALA PROFESIONALĂ BĂLENI",135,BĂLENI,66198,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 09:07:22",1484,1481,1,2,0,886,884,0,2,0,849,37,1630,744,473,290,45,28,13
