precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"PARTIDUL NAȚIONAL LIBERAL-voturi","PARTIDUL SOCIAL DEMOCRAT-voturi"
29,NEAMŢ,GRĂDINIŢA,327,MĂRGINENI,123175,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 03:46:56",900,872,0,14,14,471,443,0,14,14,444,27,1000,529,190,254
29,NEAMŢ,"SCOALA GENERALA",328,MĂRGINENI,123175,2,PART,PRCNCT,CL,CL_SV,"2024-06-10 07:10:17",177,170,1,4,2,120,114,0,4,2,116,4,199,79,59,57
29,NEAMŢ,"ŞCOALA GENERALĂ",330,MĂRGINENI,123175,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 03:39:11",219,210,0,3,6,127,118,0,3,6,119,8,268,141,31,88
29,NEAMŢ,"ŞCOALA GENERALĂ",326,MĂRGINENI,123175,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 03:14:57",900,872,0,12,16,456,428,0,12,16,425,31,900,444,186,239
29,NEAMŢ,"ŞCOALA GENERALĂ",329,MĂRGINENI,123175,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 02:22:12",729,698,0,12,19,451,420,0,12,19,429,22,800,349,329,100
