precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","PARTIDUL SOCIAL DEMOCRAT-voturi","PARTIDUL NAȚIONAL LIBERAL-voturi","ALIANȚA DREAPTA UNITĂ USR - PMP - FORȚA DREPTEI-voturi"
12,CĂLĂRAŞI,"GRĂDINIŢA CU PROGRAM NORMAL NR. 3, COCONI",172,MÂNĂSTIREA,104181,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 03:34:08",632,614,1,11,6,328,311,0,11,6,302,26,679,351,10,275,9,8
12,CĂLĂRAŞI,"LICEUL TEHNOLOGIC MATEI BASARAB",171,MÂNĂSTIREA,104181,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 03:43:39",1386,1370,0,7,9,762,746,0,7,9,746,16,1514,752,57,627,41,21
12,CĂLĂRAŞI,"LICEUL TEHNOLOGIC MATEI BASARAB",170,MÂNĂSTIREA,104181,2,PART,PRCNCT,CL,CL_SV,"2024-06-10 10:07:17",1343,1331,1,2,9,696,684,1,2,9,664,32,1482,786,69,555,28,12
12,CĂLĂRAŞI,"ŞCOALA GIMNAZIALĂ NR. 2 SULTANA",173,MÂNĂSTIREA,104181,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 04:53:34",743,722,0,13,8,418,397,0,13,8,380,38,810,392,3,357,2,18
