precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"PARTIDUL SOCIAL DEMOCRAT-voturi","ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","PARTIDUL NAȚIONAL LIBERAL-voturi","ALIANȚA DREAPTA UNITĂ USR - PMP - FORȚA DREPTEI-voturi"
4,BACĂU,"CĂMINUL CULTURAL PODU TURCULUI",527,"PODU TURCULUI",24524,1,PROV,PRCNCT,CL,CL_SV,"2024-06-10 07:07:25",1743,1733,0,5,5,968,958,0,5,5,934,30,1908,944,415,118,146,255
4,BACĂU,"CAMINUL CULTURAL SAT LEHANCEA",530,"PODU TURCULUI",24524,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 07:15:37",492,486,0,6,0,261,255,0,6,0,242,19,500,239,132,8,61,41
4,BACĂU,"CĂMINUL CULTURAL SATUL CĂBEŞTI",529,"PODU TURCULUI",24524,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 07:35:40",663,656,0,7,0,373,366,0,7,0,357,16,700,327,165,22,117,53
4,BACĂU,"ȘCOALA GENERALĂ NR. 3 PODU TURCULUI",528,"PODU TURCULUI",24524,1,PROV,PRCNCT,CL,CL_SV,"2024-06-10 04:38:42",497,490,0,6,1,314,307,0,6,1,309,5,500,186,189,13,35,72
4,BACĂU,"ŞCOALA GENERALĂ SATUL SÎRBI",531,"PODU TURCULUI",24524,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 01:54:59",334,320,0,9,5,214,200,0,9,5,202,12,400,186,89,15,26,72
