precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"PARTIDUL NAȚIONAL LIBERAL-voturi","ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","PARTIDUL SOCIAL DEMOCRAT-voturi","ALIANȚA DREAPTA UNITĂ USR - PMP - FORȚA DREPTEI-voturi"
39,VASLUI,"CĂMINUL CULTURAL ZĂPODENI",538,ZĂPODENI,167071,1,PROV,PRCNCT,CL,CL_SV,"2024-06-10 06:11:56",674,628,0,2,44,674,628,0,2,44,657,17,1200,526,116,59,378,104
39,VASLUI,"ȘCOALA GIMNAZIALĂ, SAT BUTUCĂRIA",539,ZĂPODENI,167071,1,PROV,PRCNCT,CL,CL_SV,"2024-06-10 01:37:56",112,103,0,6,3,74,65,0,6,3,71,2,100,24,24,7,27,13
39,VASLUI,"ȘCOALA PRIMARĂ,SAT CIOFENI",540,ZĂPODENI,167071,1,PROV,PRCNCT,CL,CL_SV,"2024-06-10 01:01:22",110,101,0,7,2,73,64,0,7,2,71,2,200,127,36,2,21,12
39,VASLUI,"ȘCOALA PRIMARĂ, SAT DELEA",541,ZĂPODENI,167071,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 02:43:03",169,161,0,2,6,94,86,0,2,6,92,2,200,106,53,4,27,8
39,VASLUI,"ȘCOALA PRIMARĂ, SAT DOBROSLOVEȘTI",542,ZĂPODENI,167071,1,PROV,PRCNCT,CL,CL_SV,"2024-06-10 02:45:10",278,264,0,6,8,156,142,0,6,8,153,3,300,144,39,29,76,9
39,VASLUI,"ȘCOALA PRIMARĂ, SAT PORTARI",543,ZĂPODENI,167071,1,PROV,PRCNCT,CL,CL_SV,"2024-06-10 05:50:46",332,305,0,9,18,332,305,0,9,18,289,16,1336,1031,196,15,67,11
39,VASLUI,"ȘCOALA PRIMARĂ, SAT TELEJNA",544,ZĂPODENI,167071,1,PROV,PRCNCT,CL,CL_SV,"2024-06-10 02:46:16",299,285,0,7,7,192,178,0,7,7,171,7,300,122,27,17,88,39
39,VASLUI,"ȘCOALA PRIMARĂ, SAT UNCEȘTI",545,ZĂPODENI,167071,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 01:43:35",275,265,0,3,7,152,142,0,3,7,144,8,300,148,24,19,89,12
