precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"TUŞA VIOREL-ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","MOLDOVAN PAUL-MIHĂIŢĂ-PARTIDUL NAȚIONAL LIBERAL-voturi","CARAULEANU OLIMPIU-DUMITRU-PARTIDUL SOCIAL DEMOCRAT-voturi","LĂŢEA VASILICA-ALIANȚA DREAPTA UNITĂ USR - PMP - FORȚA DREPTEI-voturi","CIOCÎIA EUGENIA-voturi","CĂLIN IONEL-voturi"
14,CONSTANŢA,"GRĂDINIȚA CU PROGRAM NORMAL ALBEȘTI",367,ALBEŞTI,60945,1,PROV,PRCNCT,P,P_SV,"2024-06-10 05:35:09",1327,1294,1,16,16,831,799,0,16,16,811,20,1406,575,162,524,68,26,11,20
14,CONSTANŢA,"SCOALA GIMNAZIALĂ NR. 1 COTU-VAII",370,ALBEŞTI,60945,1,PROV,PRCNCT,P,P_SV,"2024-06-10 06:13:21",907,890,0,8,9,537,520,0,8,9,522,15,975,438,131,284,69,5,32,1
14,CONSTANŢA,"SCOALA PRIMARĂ COROANA",369,ALBEŞTI,60945,1,PROV,PRCNCT,P,P_SV,"2024-06-10 01:09:18",100,92,0,7,1,67,60,0,6,1,65,2,100,33,15,41,7,1,1,0
14,CONSTANŢA,"ȘCOALA PRIMARĂ NR. 2 ARSA",368,ALBEŞTI,60945,1,PROV,PRCNCT,P,P_SV,"2024-06-10 04:06:55",540,532,0,7,1,299,291,0,7,1,287,10,587,285,36,198,41,7,2,3
14,CONSTANŢA,"ȘCOALA PRIMARĂ NR.3 VÎRTOP",371,ALBEŞTI,60945,1,PROV,PRCNCT,P,P_SV,"2024-06-10 04:07:48",240,230,0,8,2,160,150,0,8,2,158,1,252,93,28,96,10,14,9,1
