precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"PARTIDUL SOCIAL DEMOCRAT-voturi","UNIUNEA SALVAȚI ROMÂNIA-voturi","PARTIDUL NAȚIONAL LIBERAL-voturi","ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi"
22,HUNEDOARA,"ȘCOALA GIMNAZIALĂ ROMOS (CORP CLĂDIRE ȘCOALA PRIMARĂ ROMOS)",447,ROMOS,90994,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 11:40:21",977,958,5,5,9,650,633,3,5,9,628,22,1086,436,116,47,447,18
22,HUNEDOARA,"ȘCOALA PRIMARĂ PIȘCHINȚI",448,ROMOS,90994,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 01:41:19",180,171,2,7,0,117,110,0,7,0,112,5,189,72,36,7,53,16
22,HUNEDOARA,"ȘCOALA PRIMARĂ ROMOȘEL",449,ROMOS,90994,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 01:59:22",596,572,9,9,6,396,379,2,9,6,377,19,646,250,104,23,202,48
22,HUNEDOARA,"ȘCOALA PRIMARĂ VAIDEI",450,ROMOS,90994,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 03:10:26",555,535,4,11,5,317,301,0,11,5,309,8,603,286,43,81,126,59
