precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","UNIUNEA SALVAȚI ROMÂNIA-voturi","PARTIDUL NAȚIONAL LIBERAL-voturi","PARTIDUL SOCIAL DEMOCRAT-voturi","PARTIDUL MIȘCAREA POPULARĂ-voturi","PARTIDUL PATRIOȚILOR-voturi"
15,COVASNA,"ȘCOALA GIMNAZIALĂ ”ANDREI ȘAGUNA” BARCANI",93,BARCANI,63633,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 05:53:11",980,971,0,0,9,688,679,0,0,9,653,35,1064,376,35,59,407,127,10,15
15,COVASNA,"ȘCOALA GIMNAZIALĂ ”ANDREI ȘAGUNA” BARCANI",94,BARCANI,63633,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 08:12:18",996,990,0,2,4,623,617,0,2,4,574,49,1089,466,46,28,403,56,7,34
15,COVASNA,"ŞCOALA GIMNAZIALĂ LĂDĂUŢI",95,BARCANI,63633,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 04:34:25",554,548,0,5,1,351,345,0,5,1,333,18,600,249,46,8,240,39,0,0
15,COVASNA,"ŞCOALA GIMNAZIALĂ SĂRĂMAŞ",96,BARCANI,63633,2,PART,PRCNCT,CL,CL_SV,"2024-06-10 06:45:44",560,548,0,12,0,374,362,0,12,0,352,22,589,215,71,22,225,29,3,2
