precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","PARTIDUL SOCIAL DEMOCRAT-voturi","PARTIDUL NAȚIONAL LIBERAL-voturi"
36,TELEORMAN,"ŞCOALA GIMNAZIALĂ MOŞTENI",211,MOŞTENI,153384,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 02:23:43",499,449,0,21,29,383,333,0,21,29,378,5,524,141,29,269,80
36,TELEORMAN,"ȘCOALA GIMNAZIALĂ MOȘTENI",210,MOŞTENI,153384,1,PROV,PRCNCT,CL,CL_SV,"2024-06-10 01:49:14",641,576,0,41,24,494,429,0,41,24,485,9,660,166,30,376,79
