precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"UNIUNEA SALVAȚI ROMÂNIA-voturi","PARTIDUL NAȚIONAL LIBERAL-voturi","PARTIDUL SOCIAL DEMOCRAT-voturi"
30,OLT,"ŞCOALA GIMNAZIALĂ OSICA DE JOS",268,"OSICA DE JOS",130357,1,PROV,PRCNCT,CL,CL_SV,"2024-06-10 06:14:06",1286,1164,0,59,63,902,780,0,59,63,875,27,1317,415,95,111,669
