precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"PARTIDUL SOCIAL DEMOCRAT-voturi","PARTIDUL NAȚIONAL LIBERAL-voturi"
3,ARGEŞ,"CĂMIN CULTURAL HÎRTIEŞTI",351,HÂRTIEŞTI,16659,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 05:20:17",740,709,0,9,22,586,555,0,9,22,571,15,804,218,426,145
3,ARGEŞ,"CENTRUL DE ZI LESPEZI",353,HÂRTIEŞTI,16659,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 04:46:52",442,435,0,6,1,371,364,0,6,1,359,12,485,114,286,73
3,ARGEŞ,"PRIMĂRIA VECHE HÎRTIEŞTI",352,HÂRTIEŞTI,16659,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 03:48:16",291,272,0,7,12,227,208,0,7,12,223,4,320,93,159,64
3,ARGEŞ,"ŞCOALA LUCIENI",354,HÂRTIEŞTI,16659,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 04:11:35",297,274,0,14,9,240,217,0,14,9,237,3,308,68,160,77
