precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"PARTIDUL SOCIAL DEMOCRAT-voturi","PARTIDUL NAȚIONAL LIBERAL-voturi","ALIANȚA DREAPTA UNITĂ USR - PMP-voturi"
35,SUCEAVA,"ŞCOALA GIMNAZIALĂ BĂLĂCEANA",214,BĂLĂCEANA,151530,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 02:21:09",1176,1167,0,2,7,610,601,0,2,7,579,30,1296,686,491,53,35
