precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"PARTIDUL SOCIAL DEMOCRAT-voturi","PARTIDUL NAȚIONAL LIBERAL-voturi","ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi"
27,MEHEDINŢI,"CĂMINUL CULTURAL ŞIŞEŞTI",269,ŞIŞEŞTI,113625,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 04:34:47",1003,912,0,42,49,605,514,0,42,49,588,17,1005,400,478,49,61
27,MEHEDINŢI,"ŞCOALA GENERALĂ I-IV COCOROVA",270,ŞIŞEŞTI,113625,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 02:45:54",194,185,0,3,6,194,185,0,3,6,178,7,304,11,160,6,12
27,MEHEDINŢI,"ȘCOALA GENERALĂ I - IV CRĂGUEȘTI",271,ŞIŞEŞTI,113625,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 02:16:29",304,280,0,16,8,179,155,0,16,8,169,10,308,129,145,9,15
27,MEHEDINŢI,"SCOALA GIMNAZIALA NOAPTEȘA",272,ŞIŞEŞTI,113625,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 03:48:50",340,328,0,11,1,340,328,0,11,1,326,14,587,247,175,76,75
