precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"PARTIDUL NAȚIONAL LIBERAL-voturi","PARTIDUL SOCIAL DEMOCRAT-voturi","ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","FORȚA DREPTEI-voturi"
38,TULCEA,"GRĂDINIŢA DE COPII OSTROV",171,OSTROV,161106,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 09:02:29",1555,1504,2,13,36,885,836,0,13,36,838,47,1664,779,351,366,58,63
