precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"PARTIDUL NAȚIONAL LIBERAL-voturi","ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","PARTIDUL SOCIAL DEMOCRAT-voturi"
8,BRAŞOV,"GRĂDINIȚA CU PROGRAM PRELUNGIT CINCU",326,CINCU,40820,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 10:25:44",1314,1267,7,20,20,803,762,1,20,20,759,44,1443,640,248,106,405
8,BRAŞOV,"ȘCOALA GENERALĂ TOARCLA",327,CINCU,40820,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 03:26:56",281,266,0,9,6,180,166,0,9,5,168,12,302,122,52,32,84
