precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"HERBIL ION-PARTIDUL SOCIAL DEMOCRAT-voturi","TIVADAR ION-PARTIDUL NAȚIONAL LIBERAL-voturi"
26,MARAMUREŞ,"ŞCOALA GIMNAZIALĂ „LAURENŢIU ULICI”",383,"RONA DE JOS",108614,1,PART,PRCNCT,P,P_SV,"2024-06-10 10:12:33",1718,1651,1,7,59,1060,994,0,7,59,1040,20,1822,762,649,391
