precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA-voturi","PARTIDUL PHRALIPE AL ROMILOR-voturi","PARTIDUL MIȘCAREA POPULARĂ-voturi"
21,HARGHITA,"BIROU ADMINISTRATIV",250,SECUIENI,85582,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 02:34:56",709,705,2,2,0,368,365,1,2,0,350,18,800,432,299,10,41
21,HARGHITA,"CAMIN CULTURAL",249,SECUIENI,85582,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 02:16:36",654,645,3,6,0,313,304,3,6,0,293,20,700,387,202,13,78
21,HARGHITA,"CAMIN CULTURAL",251,SECUIENI,85582,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 03:56:27",952,948,0,4,0,413,409,0,4,0,371,42,1000,587,270,85,16
