precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"PARTIDUL NAȚIONAL LIBERAL-voturi","PARTIDUL SOCIAL DEMOCRAT-voturi","ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi"
39,VASLUI,"ŞCOALA GIMNAZIALA NR. 1 , SAT PUNGEŞTI",433,PUNGEŞTI,165611,2,PART,PRCNCT,CL,CL_SV,"2024-06-10 08:37:34",777,763,0,5,9,387,373,0,5,9,377,10,800,413,68,286,23
39,VASLUI,"ŞCOALA PRIMARA, SAT ARMÃŞOAIA",434,PUNGEŞTI,165611,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 02:03:20",421,416,0,5,0,246,241,0,5,0,233,13,478,232,97,105,31
39,VASLUI,"ŞCOALA PRIMARA,SAT CURSEŞTI DEAL",435,PUNGEŞTI,165611,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 00:53:19",170,170,0,0,0,101,101,0,0,0,96,5,200,99,82,9,5
39,VASLUI,"ŞCOALA PRIMARA, SAT CURSEŞTI VALE",436,PUNGEŞTI,165611,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 01:18:13",197,196,0,1,0,106,105,0,1,0,105,1,200,94,46,58,1
39,VASLUI,"ŞCOALA PRIMARA,SAT SILIŞTEA",437,PUNGEŞTI,165611,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 00:17:35",200,199,0,1,0,113,112,0,1,0,111,2,200,87,45,61,5
39,VASLUI,"ŞCOALA PRIMARA, SAT STEJARU",438,PUNGEŞTI,165611,3,PART,PRCNCT,CL,CL_SV,"2024-06-10 09:49:27",203,198,0,5,0,106,101,0,5,0,101,5,200,94,37,62,2
39,VASLUI,"ŞCOALA PRIMARA, SAT TOPORĂŞTI",439,PUNGEŞTI,165611,2,PART,PRCNCT,CL,CL_SV,"2024-06-10 05:16:54",514,507,0,0,7,279,272,0,0,7,267,12,600,321,131,103,33
