precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"PARTIDUL SOCIAL DEMOCRAT-voturi","PARTIDUL NAȚIONAL LIBERAL-voturi","ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi"
19,GIURGIU,"ŞCOALA GIMNAZIALĂ STOLNICUL CONSTANTIN CANTACUZINO - ISVOARELE",161,ISVOARELE,179766,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 13:07:20",1153,1007,1,132,13,853,708,0,132,13,826,27,1099,246,412,345,69
19,GIURGIU,"ŞCOALA TEIUŞU",162,ISVOARELE,179766,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 12:50:58",192,162,0,29,1,148,118,0,29,1,140,8,183,35,99,27,14
