precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"PARTIDUL SOCIAL DEMOCRAT-voturi","PARTIDUL NAȚIONAL LIBERAL-voturi"
13,CLUJ,"CAMIN CULTURAL",574,PANTICEU,58856,1,PART,PRCNCT,CL,CL_SV,"2024-06-09 23:54:37",59,51,0,8,0,41,33,0,8,0,41,0,56,15,6,35
13,CLUJ,"CLADIRE SCOALA",576,PANTICEU,58856,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 02:35:54",186,175,0,11,0,122,111,0,11,0,113,9,195,73,4,109
13,CLUJ,"ŞCOALA CLASELE I-IV",575,PANTICEU,58856,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 03:17:43",310,267,0,39,4,195,152,0,39,4,189,6,301,106,19,170
13,CLUJ,"SCOALĂ GENERALĂ IULIU HAȚIEGANU PANTICEU",573,PANTICEU,58856,2,PART,PRCNCT,CL,CL_SV,"2024-06-10 07:12:52",536,498,1,21,16,346,309,0,21,16,334,12,521,175,41,293
13,CLUJ,"SCOALA PRIMARĂ",577,PANTICEU,58856,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 01:40:59",274,266,0,7,1,170,162,0,7,1,166,4,293,123,11,155
