precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"PARTIDUL SOCIAL DEMOCRAT-voturi","ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","PARTIDUL NAȚIONAL LIBERAL-voturi","PARTIDUL MIȘCAREA POPULARĂ-voturi"
5,BIHOR,"CĂMINUL CULTURAL",297,CĂBEŞTI,28077,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 01:25:33",236,221,0,8,7,200,185,0,8,7,195,5,241,41,98,2,88,7
5,BIHOR,"CĂMINUL CULTURAL",295,CĂBEŞTI,28077,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 01:35:18",142,134,0,8,0,105,97,0,8,0,104,1,140,35,63,5,16,20
5,BIHOR,"ȘCOALA CU CLASELE. I-IV JOSANI",296,CĂBEŞTI,28077,2,PART,PRCNCT,CL,CL_SV,"2024-06-10 08:11:16",389,380,0,2,7,305,296,0,2,7,292,4,409,108,147,7,118,20
5,BIHOR,"ȘCOALA GIMNAZIALĂ NR. 1 CĂBEȘTI",294,CĂBEŞTI,28077,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 07:18:07",732,706,2,12,12,595,570,1,12,12,575,20,802,207,368,21,179,7
