precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"ALIANȚA DREAPTA UNITĂ USR - PMP - FORȚA DREPTEI-voturi","PARTIDUL NAȚIONAL LIBERAL-voturi","PARTIDUL SOCIAL DEMOCRAT-voturi","ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi"
8,BRAŞOV,"PRIMĂRIA DRĂGUŞ",338,DRĂGUŞ,42480,2,PART,PRCNCT,CL,CL_SV,"2024-06-10 09:14:29",1016,905,5,63,43,722,614,4,62,42,697,25,999,277,126,140,359,72
