precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","PARTIDUL NAȚIONAL LIBERAL-voturi","ALIANȚA DREAPTA UNITĂ USR - PMP - FORȚA DREPTEI-voturi","ALIANȚA ELECTORALĂ PSD-PUSL-voturi","PARTIDUL ROMÂNIA ÎN ACȚIUNE-voturi"
31,PRAHOVA,"CĂMIN CULTURAL DIN SAT PODENII NOI",502,"PODENII NOI",134443,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 04:51:15",1334,1288,0,32,14,805,759,0,32,14,751,54,1410,605,79,73,138,439,22
31,PRAHOVA,"CĂMIN CULTURAL ÎN SAT MEHEDINȚA",503,"PODENII NOI",134443,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 07:41:02",1426,1343,0,49,34,917,834,0,49,34,886,31,1406,489,101,44,146,591,4
31,PRAHOVA,"CĂMIN CULTURAL ÎN SAT VALEA DULCE",505,"PODENII NOI",134443,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 03:46:13",781,759,0,10,12,508,486,0,10,12,484,24,906,398,133,45,53,248,5
31,PRAHOVA,"GRADINITA DE COPII POPESTI",504,"PODENII NOI",134443,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 02:52:50",482,445,0,18,19,290,258,0,18,14,272,16,504,216,32,22,76,141,1
