precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA-voturi"
28,MUREŞ,"CĂMINUL CULTURAL SÎNSIMION",464,NEAUA,118511,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 00:03:41",56,49,0,3,4,44,37,0,3,4,41,3,60,16,41
28,MUREŞ,"CĂMINUL CULTURAL VĂDAȘ",465,NEAUA,118511,4,PART,PRCNCT,CL,CL_SV,"2024-06-10 03:41:03",294,283,0,4,7,159,148,0,4,7,154,5,297,138,154
28,MUREŞ,"ŞCOALA GIMNAZIALĂ NEAUA",461,NEAUA,118511,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 04:49:34",302,290,3,3,6,168,159,0,3,6,154,14,303,135,154
28,MUREŞ,"ŞCOALA PRIMARĂ GHINEȘTI",462,NEAUA,118511,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 00:30:48",203,187,0,3,13,137,121,0,3,13,136,1,220,83,136
28,MUREŞ,"ŞCOALA PRIMARĂ RIGMANI",463,NEAUA,118511,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 01:08:05",202,186,0,2,14,130,114,0,2,14,127,3,213,83,127
