precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","PARTIDUL SOCIAL DEMOCRAT-voturi","PARTIDUL NAȚIONAL LIBERAL-voturi","UNIUNEA SALVAȚI ROMÂNIA-voturi"
29,NEAMŢ,"GRĂDINIȚA CU PROGRAM NORMAL ROTUNDA",253,DOLJEŞTI,122347,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 03:47:48",1278,1261,0,3,14,437,420,0,3,14,428,9,1400,963,54,111,184,79
29,NEAMŢ,"ŞCOALA GIMNAZIALĂ ”GHEORGHE PATRAŞCU” BURUIENEŞTI, CORP B",251,DOLJEŞTI,122347,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 04:19:31",1664,1650,0,13,1,600,596,0,3,1,564,36,1800,1200,20,216,280,48
29,NEAMŢ,"ŞCOALA GIMNAZIALĂ ”GHEORGHE PATRAŞCU” BURUIENESTI, CORP C",252,DOLJEŞTI,122347,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 02:49:28",1497,1491,0,2,4,535,529,0,2,4,516,19,1600,1065,27,192,272,25
29,NEAMŢ,"ŞCOALA GIMNAZIALĂ NR.1 DOLJEŞTI",249,DOLJEŞTI,122347,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 03:50:23",998,975,0,5,18,488,465,0,5,18,468,20,1100,612,27,180,233,28
29,NEAMŢ,"ŞCOALA PRIMARĂ NR.1 BUHONCA",250,DOLJEŞTI,122347,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 03:27:15",572,557,0,4,11,241,226,0,4,11,235,6,600,359,10,90,122,13
