precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"KÁLLÓ ANDREA-FORUMUL DEMOCRAT AL GERMANILOR DIN ROMÂNIA-voturi","BRÉM LÁSZLÓ-UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA-voturi"
32,"SATU MARE","CONSILIUL LOCAL FOIENI",202,FOIENI,137728,1,PART,PRCNCT,P,P_SV,"2024-06-10 09:07:12",1596,1590,2,4,0,972,968,0,4,0,948,24,1748,776,192,756
