precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"PARTIDUL SOCIAL DEMOCRAT-voturi","UNIUNEA SALVAȚI ROMÂNIA-voturi","PARTIDUL NAȚIONAL LIBERAL-voturi","ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","PARTIDUL PRO ROMÂNIA-voturi","PARTIDUL MIȘCAREA POPULARĂ-voturi","PARTIDUL S.O.S. ROMÂNIA-voturi","PARTIDUL ROMÂNIA NOASTRĂ-voturi","TICU NICOLAE-voturi","SURUGIU ELENA-voturi"
25,ILFOV,"FOSTA ŞCOALA NR. 3 PERIS",260,PERIŞ,104546,1,PROV,PRCNCT,CL,CL_SV,"2024-06-10 08:06:05",687,669,1,13,4,446,428,1,13,4,428,12,749,309,79,134,96,47,29,3,16,1,5,18
25,ILFOV,"GRĂDINIȚA NR.2, BĂLTENI",261,PERIŞ,104546,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 04:56:40",442,429,1,12,0,283,270,1,12,0,278,5,500,217,59,61,96,23,6,3,8,17,1,4
25,ILFOV,"LICEUL TEORETIC NR.1 PERIŞ",258,PERIŞ,104546,1,PROV,PRCNCT,CL,CL_SV,"2024-06-10 10:47:03",1911,1870,4,35,2,1187,1150,0,35,2,1121,32,2050,897,210,182,440,121,46,34,33,17,17,21
25,ILFOV,"SCOALA GIMNAZIALA NR.2 PERIS",257,PERIŞ,104546,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 07:30:19",1068,1054,4,7,3,666,655,1,7,3,642,24,1150,484,108,193,171,105,30,17,5,3,1,9
25,ILFOV,"ȘCOALA GIMNAZIALĂ NR.2 PERIȘ",259,PERIŞ,104546,1,PROV,PRCNCT,CL,CL_SV,"2024-06-10 08:17:00",1012,999,0,12,1,651,638,0,12,1,630,21,1100,449,88,144,213,81,55,17,17,4,3,8
25,ILFOV,"ȘCOALA GIMNAZIALĂ ”PROF.ION IONIȚĂ ” BURIAȘ",262,PERIŞ,104546,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 11:03:11",1055,1036,0,18,1,765,746,0,18,1,729,36,1153,388,91,68,218,47,10,27,24,233,3,8
