precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"MANOLACHE ION-PARTIDUL NAȚIONAL LIBERAL-voturi","MOCANU PETRICĂ-PARTIDUL SOCIAL DEMOCRAT-voturi"
19,GIURGIU,"ŞCOALA GIMNAZIALĂ ”ELINA BASARAB” HERĂŞTI",153,HERĂŞTI,179757,2,PART,PRCNCT,P,P_SV,"2024-06-11 10:21:05",1813,1669,0,121,23,1177,1033,0,121,23,1141,36,1864,687,830,311
