precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","PARTIDUL SOCIAL DEMOCRAT-voturi","PARTIDUL NAȚIONAL LIBERAL-voturi"
30,OLT,"CĂMINUL CULTURAL REDIŞOARA",289,REDEA,128524,1,PROV,PRCNCT,CL,CL_SV,"2024-06-10 06:56:22",466,405,1,36,24,312,252,0,36,24,297,13,411,101,24,215,58
30,OLT,"CĂMINUL CULTURAL VALEA SOARELUI",290,REDEA,128524,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 03:03:53",236,213,0,7,16,170,147,0,7,16,164,6,230,60,9,100,55
30,OLT,"ȘCOALA GIMNAZIALĂ REDEA",287,REDEA,128524,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 07:25:22",911,875,0,12,24,645,609,0,12,24,633,12,915,270,37,332,264
30,OLT,"ȘCOALA GIMNAZIALĂ REDEA",288,REDEA,128524,1,PROV,PRCNCT,CL,CL_SV,"2024-06-10 07:42:54",868,787,2,37,42,553,479,0,37,37,540,13,832,279,21,352,167
