precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"PARTIDUL NAȚIONAL LIBERAL-voturi","PARTIDUL SOCIAL DEMOCRAT-voturi","ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","ALIANȚA DREAPTA UNITĂ USR - PMP - FORȚA DREPTEI-voturi"
6,BISTRIŢA-NĂSĂUD,"CĂMINUL CULTURAL LUNCA ILVEI",168,"LUNCA ILVEI",33603,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 02:58:01",1499,1495,1,1,2,780,777,0,1,2,746,34,1622,842,454,102,72,118
6,BISTRIŢA-NĂSĂUD,"CĂMINUL CULTURAL LUNCA ILVEI",169,"LUNCA ILVEI",33603,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 03:00:04",1178,1170,3,0,5,659,654,0,0,5,637,22,1300,641,356,86,61,134
