precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"PARTIDUL SOCIAL DEMOCRAT-voturi","ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","PARTIDUL NAȚIONAL LIBERAL-voturi","ALIANȚA DREAPTA UNITĂ USR - PMP - FORȚA DREPTEI-voturi"
16,DÂMBOVIŢA,"LICEUL TEORETIC IANCU .C.VISARION",129,"ORAŞ TITU",66081,1,PROV,PRCNCT,CL,CL_SV,"2024-06-10 09:27:17",1383,1360,2,11,10,900,878,1,11,10,866,23,1514,625,451,36,346,33
16,DÂMBOVIŢA,"LICEUL TEORETIC IANCU .C.VISARION",128,"ORAŞ TITU",66081,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 04:43:22",1187,1169,3,4,11,658,643,0,4,11,648,10,1290,632,371,48,208,21
16,DÂMBOVIŢA,"LICEUL TEORETIC IANCU C.VISARION",127,"ORAŞ TITU",66081,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 06:54:37",1050,1044,0,1,5,633,627,0,1,5,616,17,1150,517,321,40,233,22
16,DÂMBOVIŢA,"ȘCOALA GIMNAZIALA NR. 2 TITU",123,"ORAŞ TITU",66081,1,PROV,PRCNCT,CL,CL_SV,"2024-06-10 09:24:20",1235,1211,0,4,20,730,706,0,4,20,709,21,1338,608,329,45,313,22
16,DÂMBOVIŢA,"ȘCOALA GIMNAZIALA NR. 2 TITU",124,"ORAŞ TITU",66081,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 05:37:57",1028,1014,1,9,4,614,601,0,9,4,589,25,1110,496,266,40,267,16
16,DÂMBOVIŢA,"ȘCOALA GIMNAZIALA PICTOR NICOLAE GRIGORESCU",126,"ORAŞ TITU",66081,1,PROV,PRCNCT,CL,CL_SV,"2024-06-10 05:41:36",1287,1255,0,20,12,789,757,0,20,12,759,24,1390,607,385,42,302,30
16,DÂMBOVIŢA,"ȘCOALA SĂLCUȚA",125,"ORAŞ TITU",66081,1,PROV,PRCNCT,CL,CL_SV,"2024-06-10 09:30:23",1080,1059,1,6,14,661,641,0,6,14,635,26,1170,509,261,48,314,12
