precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"PARTIDUL NAȚIONAL LIBERAL-voturi","PARTIDUL SOCIAL DEMOCRAT-voturi"
36,TELEORMAN,"CĂMINUL CULTURAL",120,BUJORU,152314,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 08:55:32",780,686,0,46,48,692,598,0,46,48,568,24,747,155,347,221
36,TELEORMAN,"GRĂDINIȚA CU PROGRAM NORMAL",119,BUJORU,152314,1,PROV,PRCNCT,CL,CL_SV,"2024-06-10 06:14:53",737,674,0,37,26,613,550,0,37,26,542,8,736,186,242,300
