precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"PARTIDUL SOCIAL DEMOCRAT-voturi","PARTIDUL NAȚIONAL LIBERAL-voturi","ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","PARTIDUL UMANIST SOCIAL LIBERAL-voturi"
36,TELEORMAN,"GRĂDINIȚA CU PROGRAM NORMAL ”DR.GHEORGHE FURTUNĂ”",107,BOTOROAGA,152172,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 05:37:06",1032,936,0,44,52,693,597,0,44,52,681,12,1032,330,259,280,137,5
36,TELEORMAN,"GRĂDINIŢA CU PROGRAM NORMAL NR.2",109,BOTOROAGA,152172,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 05:43:38",1039,911,0,82,46,723,595,0,82,46,715,8,1000,277,366,304,42,3
36,TELEORMAN,"GRĂDINIȚA CU PROGRAM NORMAL NR. 3",111,BOTOROAGA,152172,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 04:24:16",1217,1014,0,153,50,935,732,0,153,50,915,13,1120,192,650,190,73,2
36,TELEORMAN,"ŞCOALA CU CLASELE I-IV TUNARI",110,BOTOROAGA,152172,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 02:23:43",157,135,0,17,5,135,113,0,17,5,119,4,150,27,49,60,8,2
36,TELEORMAN,"ŞCOALA GIMNAZIALĂ NR. 1 CĂLUGĂRU",108,BOTOROAGA,152172,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 05:17:14",661,611,1,22,27,463,413,1,22,27,456,7,673,210,234,166,56,0
