precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"PARTIDUL NAȚIONAL LIBERAL-voturi","PARTIDUL SOCIAL DEMOCRAT-voturi","ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","UNIUNEA SALVAȚI ROMÂNIA-voturi","PARTIDUL NAȚIONAL CONSERVATOR ROMÂN-voturi","TELLMAN GABRIELA-voturi"
22,HUNEDOARA,"CĂMINUL CULTURAL BOBÂLNA",429,"RAPOLTU MARE",90663,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 07:33:55",384,371,0,10,3,258,245,0,10,3,250,8,418,160,9,67,112,37,1,24
22,HUNEDOARA,"CĂMINUL CULTURAL BOIU",430,"RAPOLTU MARE",90663,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 01:53:47",128,119,0,7,2,82,73,0,7,2,80,2,140,58,22,29,11,13,1,4
22,HUNEDOARA,"CĂMINUL CULTURAL FOLT",431,"RAPOLTU MARE",90663,1,PROV,PRCNCT,CL,CL_SV,"2024-06-10 02:49:23",145,130,0,13,2,100,85,0,13,2,93,6,150,50,13,35,21,12,0,12
22,HUNEDOARA,"CĂMINUL CULTURAL RAPOLŢEL",432,"RAPOLTU MARE",90663,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 04:24:01",181,174,0,6,1,114,107,0,6,1,110,4,200,86,21,27,42,12,3,5
22,HUNEDOARA,"PRIMĂRIA COMUNEI RAPOLTU MARE",428,"RAPOLTU MARE",90663,1,PROV,PRCNCT,CL,CL_SV,"2024-06-10 04:29:25",780,753,0,17,10,531,504,0,17,10,524,7,824,293,127,192,123,30,20,32
