precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"CIURCU GHEORGHE-MARIUS-ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","STĂCESCU VASILE-UNIUNEA SALVAȚI ROMÂNIA-voturi","BUTA CARMEN-MIHAELA-PARTIDUL NAȚIONAL LIBERAL-voturi","CREŢU VASILICA-PARTIDUL SOCIAL DEMOCRAT-voturi","TATARU IULIAN-DANIEL-PARTIDUL UMANIST SOCIAL LIBERAL-voturi","GAROFA RADU-PARTIDUL S.O.S. ROMÂNIA-voturi"
29,NEAMŢ,"CĂMINUL CULTURAL DOBRENI",245,DOBRENI,122285,1,PART,PRCNCT,P,P_SV,"2024-06-10 09:20:50",1559,1496,5,40,18,945,886,1,40,18,927,18,1600,655,43,249,186,408,26,15
