precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA-voturi","PARTIDUL NAȚIONAL LIBERAL-voturi","PARTIDUL SOCIAL DEMOCRAT-voturi","ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi"
4,BACĂU,"GRĂDINIŢA CU PROGRAM NORMAL BAHNA",503,PÂRGĂREŞTI,24276,2,PART,PRCNCT,CL,CL_SV,"2024-06-10 05:18:24",476,469,0,7,0,476,469,0,7,0,174,17,500,309,8,26,77,63
4,BACĂU,"GRĂDINIŢA CU PROGRAM NORMAL SATUL PÎRÎU BOGHII",505,PÂRGĂREŞTI,24276,2,PART,PRCNCT,CL,CL_SV,"2024-06-10 03:58:22",356,348,0,6,2,187,179,0,6,2,175,12,400,213,2,29,75,69
4,BACĂU,"ŞCOALA GIMNAZIALĂ CONSTANTIN MUŞAT SATUL NICOREŞTI",504,PÂRGĂREŞTI,24276,2,PART,PRCNCT,CL,CL_SV,"2024-06-10 06:55:25",815,811,0,4,0,291,287,0,4,0,278,13,900,609,11,82,144,41
4,BACĂU,"ŞCOALA GIMNAZIALĂ DUMITRU MĂRTINAŞ SATUL PÎRGĂREŞTI",502,PÂRGĂREŞTI,24276,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 03:32:46",783,780,0,3,0,297,294,0,3,0,285,12,908,611,16,114,73,82
4,BACĂU,"ŞCOALA GIMNAZIALĂ VASILE GH.RADUSATUL SATU NOU",506,PÂRGĂREŞTI,24276,2,PART,PRCNCT,CL,CL_SV,"2024-06-10 05:56:34",1339,1330,1,6,2,501,493,0,6,2,463,38,1400,899,15,127,193,128
