precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","PARTIDUL SOCIAL DEMOCRAT-voturi","PARTIDUL NAȚIONAL LIBERAL-voturi","PARTIDUL S.O.S. ROMÂNIA-voturi","ALIANȚA DREAPTA UNITĂ USR - PMP - FORȚA DREPTEI-voturi","LUNGU DĂNUŢ-IONUŢ-voturi"
9,BRĂILA,"GRADINITA CU PROGRAM NORMAL",159,"ORAŞ ÎNSURĂŢEI",43411,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 03:35:55",354,346,0,8,0,190,182,0,8,0,183,7,400,210,13,149,12,2,6,1
9,BRĂILA,"LICEUL TEHNOLOGIC ” NICOLAE TITULESCU ” ÎNSURĂȚEI - ȘCOALA ANEXĂ",157,"ORAŞ ÎNSURĂŢEI",43411,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 05:51:04",866,861,0,3,2,428,423,0,3,2,402,26,1000,572,32,201,43,23,90,13
9,BRĂILA,"LICEUL TEHNOLOGIC ” NICOLAE TITULESCU ” ÎNSURĂȚEI - ȘCOALA ANEXĂ",156,"ORAŞ ÎNSURĂŢEI",43411,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 07:53:01",981,974,0,5,2,476,469,0,5,2,449,27,1100,624,48,195,100,11,76,19
9,BRĂILA,"ȘCOALA GIMNAZIALĂ ”SPIRU HARET” ÎNSURĂȚEI - LOCAȚIA 1",154,"ORAŞ ÎNSURĂŢEI",43411,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 04:58:02",1050,1040,0,8,2,494,484,0,8,2,470,24,1100,606,36,318,30,16,49,21
9,BRĂILA,"ȘCOALA GIMNAZIALĂ ”SPIRU HARET” ÎNSURĂȚEI - LOCAȚIA 1",155,"ORAŞ ÎNSURĂŢEI",43411,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 08:55:46",1060,1051,0,9,0,571,562,0,9,0,552,19,1100,529,57,286,58,30,91,30
9,BRĂILA,"ȘCOALA GIMNAZIALĂ ” SPIRU HARET ” ÎNSURĂȚEI - LOCAȚIA 2",158,"ORAŞ ÎNSURĂŢEI",43411,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 06:14:35",1236,1231,0,1,4,618,613,0,1,4,577,40,1342,724,63,332,60,25,71,26
