precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"PARTIDUL SOCIAL DEMOCRAT-voturi","PARTIDUL NAȚIONAL LIBERAL-voturi","ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi"
30,OLT,"LICEUL TEHNOLOGIC CRÎMPOIA",164,CRÂMPOIA,126406,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 02:48:08",1062,1038,0,4,20,620,601,0,4,15,597,23,1251,631,395,86,116
30,OLT,"LICEUL TEHNOLOGIC CRÎMPOIA",165,CRÂMPOIA,126406,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 03:29:05",1103,1086,0,1,16,628,611,0,1,16,613,15,1210,582,374,145,94
30,OLT,"SCOALA CU CLASELE I-IV BUTA",166,CRÂMPOIA,126406,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 04:14:58",631,598,0,12,21,389,356,0,12,21,379,10,682,293,294,30,55
