precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA-voturi","ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","FORȚA CIVICĂ MAGHIARĂ - MAGYAR POLGÁRI ERŐ-voturi","ALIANȚA MAGHIARĂ DIN TRANSILVANIA - ERDÉLYI MAGYAR SZÖVETSÉG-voturi"
15,COVASNA,"CĂMINUL CULTURAL TĂLIŞOARA",118,BRĂDUŢ,64041,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 03:03:53",609,581,1,3,24,394,367,0,3,24,389,5,701,307,368,1,9,11
15,COVASNA,"CLUBUL CĂMINULUI CULTURAL BRĂDUŢ",115,BRĂDUŢ,64041,1,PROV,PRCNCT,CL,CL_SV,"2024-06-10 04:23:10",686,653,0,6,27,471,438,0,6,27,462,9,800,329,434,3,14,11
15,COVASNA,"CLUBUL CĂMINULUI CULTURAL DOBOŞENI",116,BRĂDUŢ,64041,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 05:03:04",1567,1522,1,7,37,838,794,0,7,37,787,51,1700,862,563,208,6,10
15,COVASNA,"CLUBUL CĂMINULUI CULTURAL FILIA",117,BRĂDUŢ,64041,1,PROV,PRCNCT,CL,CL_SV,"2024-06-10 04:31:22",938,885,0,0,53,629,580,0,0,49,618,11,963,334,595,0,22,1
