precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"PARTIDUL MIȘCAREA POPULARĂ-voturi","PARTIDUL NAȚIONAL LIBERAL-voturi","PARTIDUL SOCIAL DEMOCRAT-voturi","UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA-voturi","FORȚA DREPTEI-voturi","ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","UNIUNEA SALVAȚI ROMÂNIA-voturi"
32,"SATU MARE",GRADINITA,228,"MEDIEŞU AURIT",138084,3,PART,PRCNCT,CL,CL_SV,"2024-06-11 14:55:09",509,497,1,7,4,311,300,0,7,4,302,9,550,239,1,138,116,4,26,14,3
32,"SATU MARE","PRIMARIA MEDIESU AURIT",226,"MEDIEŞU AURIT",138084,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 03:52:06",945,892,0,35,18,599,546,0,35,18,581,18,1000,401,9,273,121,16,82,55,25
32,"SATU MARE","SCOALA GENERALA",230,"MEDIEŞU AURIT",138084,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 01:11:33",255,246,1,7,1,136,128,0,7,1,134,2,363,227,3,59,33,2,13,20,4
32,"SATU MARE","SCOALA GENERALA",233,"MEDIEŞU AURIT",138084,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 01:30:15",579,564,0,7,8,336,321,0,7,8,334,2,600,264,37,134,50,68,31,6,8
32,"SATU MARE","SCOALA GENERALA",231,"MEDIEŞU AURIT",138084,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 00:49:17",165,156,0,9,0,94,85,0,9,0,90,4,200,106,1,47,21,4,6,5,6
32,"SATU MARE","SCOALA GENERALA",229,"MEDIEŞU AURIT",138084,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 10:00:00",944,918,3,9,14,456,433,0,9,14,420,36,1000,544,2,216,47,111,12,25,7
32,"SATU MARE","SCOALA GENERALA",232,"MEDIEŞU AURIT",138084,3,PART,PRCNCT,CL,CL_SV,"2024-06-11 15:18:02",806,775,0,12,19,480,449,0,12,19,451,29,850,370,5,239,70,80,30,20,7
32,"SATU MARE","SCOALA MEDIESU AURIT",227,"MEDIEŞU AURIT",138084,3,PART,PRCNCT,CL,CL_SV,"2024-06-11 14:49:05",1324,1295,1,19,9,803,775,0,19,9,771,32,1400,597,24,456,154,18,49,52,18
