precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","PARTIDUL NAȚIONAL LIBERAL-voturi","PARTIDUL SOCIAL DEMOCRAT-voturi","ALIANȚA DREAPTA UNITĂ USR - PMP - FORȚA DREPTEI-voturi"
16,DÂMBOVIŢA,"ȘCOALA DĂRMĂNEȘTI",225,DĂRMĂNEŞTI,67256,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 09:46:46",1336,1330,0,0,6,760,754,0,0,6,742,18,1474,714,93,394,125,130
16,DÂMBOVIŢA,"ȘCOALA GIMNAZIALĂ DĂRMĂNEȘTI",226,DĂRMĂNEŞTI,67256,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 09:05:08",1554,1536,6,2,10,888,876,0,2,10,839,49,1710,822,103,455,137,144
16,DÂMBOVIŢA,"ȘCOALA MĂRGINENII DE SUS",227,DĂRMĂNEŞTI,67256,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 03:48:08",872,867,0,4,1,534,529,0,4,1,514,20,960,426,38,357,82,37
