precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","PARTIDUL NAȚIONAL LIBERAL-voturi","PARTIDUL SOCIAL DEMOCRAT-voturi","UNIUNEA SALVAȚI ROMÂNIA-voturi","PARTIDUL MIȘCAREA POPULARĂ-voturi","FORȚA DREPTEI-voturi","PARTIDUL UMANIST SOCIAL LIBERAL-voturi"
31,PRAHOVA,"ȘCOALA GIMNAZIALĂ VĂRBILĂU",617,VĂRBILĂU,136134,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 08:25:34",1116,1096,0,10,10,656,636,0,10,10,622,34,1122,466,69,116,239,95,20,70,13
31,PRAHOVA,"ȘCOALA PRIMARĂ COȚOFENEȘTI",618,VĂRBILĂU,136134,2,PART,PRCNCT,CL,CL_SV,"2024-06-10 09:57:57",703,694,0,3,6,433,424,0,3,6,419,14,800,367,30,181,119,22,16,51,0
31,PRAHOVA,"ȘCOALA PRIMARĂ LIVADEA",619,VĂRBILĂU,136134,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 06:02:31",845,831,0,10,4,517,503,0,10,4,506,11,900,383,28,81,202,32,70,90,3
31,PRAHOVA,"ȘCOALA PRIMARĂ POIANA VĂRBILĂU",620,VĂRBILĂU,136134,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 13:17:55",1046,1041,1,1,3,660,656,0,1,3,616,44,1100,440,49,136,199,25,9,195,3
31,PRAHOVA,"ȘCOALA PRIMARĂ VĂRBILĂU",615,VĂRBILĂU,136134,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 07:45:30",846,826,0,11,9,476,456,0,11,9,459,17,900,424,25,72,275,30,16,40,1
31,PRAHOVA,"ȘCOALA PRIMARĂ VĂRBILĂU",616,VĂRBILĂU,136134,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 13:32:55",792,785,0,5,2,458,451,0,5,2,449,9,900,442,54,107,181,28,10,60,9
